angleX,angleY,angleZ,Time,Label
17,-35,22,23:18:42,1st Prostration
29,-9,36,23:18:43,1st Prostration
31,-15,34,23:18:43,1st Prostration
34,-13,31,23:18:44,1st Prostration
34,-14,29,23:18:44,1st Prostration
34,-15,30,23:18:45,1st Prostration
35,-16,29,23:18:45,1st Prostration
36,-17,27,23:18:46,1st Prostration
31,-13,33,23:18:46,1st Prostration
25,-37,27,23:18:47,Short Sitting
19,-21,35,23:18:47,Short Sitting
27,-9,39,23:18:48,Short Sitting
26,-9,39,23:18:48,Short Sitting
28,-7,39,23:18:49,Short Sitting
19,-3,39,23:18:49,Short Sitting
29,-23,32,23:18:50,2nd Prostration
33,-12,31,23:18:50,2nd Prostration
35,-20,25,23:18:51,2nd Prostration
34,-21,26,23:18:51,2nd Prostration
34,-21,28,23:18:52,2nd Prostration
33,-20,28,23:18:52,2nd Prostration
34,-20,27,23:18:53,2nd Prostration
34,-20,28,23:18:53,2nd Prostration
34,-20,28,23:18:54,2nd Prostration
32,-17,29,23:18:54,2nd Prostration
31,-38,24,23:18:55,2nd Prostration
11,-41,10,23:18:55,Long Standing
24,-26,30,23:18:56,Long Standing
39,-7,41,23:18:56,Long Standing
29,-31,18,23:18:57,Long Standing
39,-33,0,23:18:57,Long Standing
42,-23,-17,23:18:58,Long Standing
43,-23,-6,23:18:58,Long Standing
45,-18,-7,23:18:59,Long Standing
43,-21,-8,23:18:59,Long Standing
40,-22,-9,23:19:00,Long Standing
43,-22,-9,23:19:00,Long Standing
44,-21,-10,23:19:01,Long Standing
43,-21,-10,23:19:01,Long Standing
42,-21,-10,23:19:02,Long Standing
41,-21,-11,23:19:02,Long Standing
40,-20,-11,23:19:03,Long Standing
42,-21,-11,23:19:03,Long Standing
42,-21,-11,23:19:04,Long Standing
42,-21,-11,23:19:04,Long Standing
41,-22,-12,23:19:05,Long Standing
42,-21,-11,23:19:05,Long Standing
42,-21,-11,23:19:06,Long Standing
42,-21,-12,23:19:06,Long Standing
42,-21,-11,23:19:07,Long Standing
44,-24,-7,23:19:07,Long Standing
18,-27,-16,23:19:08,Bowing
7,-46,-16,23:19:08,Bowing
-8,-44,-18,23:19:09,Bowing
-2,-45,-24,23:19:09,Bowing
-4,-44,-22,23:19:10,Bowing
-3,-43,-23,23:19:10,Bowing
-3,-43,-22,23:19:11,Bowing
-2,-43,-21,23:19:11,Bowing
-2,-44,-21,23:19:12,Bowing
-1,-44,-21,23:19:12,Bowing
-3,-48,-22,23:19:13,Bowing
1,-47,-11,23:19:13,Bowing
15,-43,2,23:19:14,Short Standing
17,-45,5,23:19:14,Short Standing
14,-46,6,23:19:15,Short Standing
15,-47,8,23:19:15,Short Standing
15,-47,4,23:19:16,Short Standing
14,-37,0,23:19:16,Short Standing
25,-38,17,23:19:17,1st Prostration
